INDEX,YEAR,MN,DT,HR,SLP,MSLP,DBT,WBT,DPT,RH,DD,FFF,RF,EVP
43057,2020,12,3,12,1012.1,1013.3,25.2,21.2,19.0,068,00,000,0.0,006
43057,2020,12,4,12,1011.0,1012.2,23.8,22.0,21.1,085,00,000,0.0,006
43057,2020,12,5,12,1011.3,1012.5,23.0,21.4,20.5,086,00,000,0.0,006
43057,2020,12,6,12,1012.4,1013.6,24.6,20.6,18.3,068,99,004,0.0,010
43057,2020,12,7,12,1013.8,1015.0,24.0,20.8,19.0,074,11,004,0.0,008
43057,2020,12,8,12,1013.0,1014.2,25.0,20.2,17.3,062,02,006,0.0,008
43057,2020,12,9,12,1011.8,1013.0,25.0,22.4,21.1,079,00,000,0.0,008
43057,2020,12,10,12,1011.2,1012.4,26.4,24.4,23.5,084,00,000,0.0,008
43057,2020,12,11,12,1012.9,1014.1,25.0,24.0,23.5,092,00,000,3.0,010
43057,2020,12,12,12,1011.5,1012.7,25.0,23.2,22.3,085,00,000,0.4,006
43057,2020,12,13,12,1011.2,1012.4,24.8,23.0,22.1,085,00,000,0.6,006
43057,2020,12,14,12,1012.1,1013.3,23.4,22.4,21.9,091,00,000,13.8,002
43057,2020,12,15,12,1012.0,1013.2,23.4,22.0,21.3,088,00,000,0.0,008
43057,2020,12,16,12,1013.8,1015.0,23.4,22.0,21.3,088,00,000,0.0,008
43057,2020,12,17,12,1014.0,1015.2,23.4,22.0,21.3,088,00,000,0.0,006
43057,2020,12,18,12,1013.3,1014.5,24.4,22.4,21.4,083,00,000,0.0,010
43057,2020,12,19,12,1013.8,1015.0,24.6,22.0,20.6,079,99,004,0.0,010
43057,2020,12,20,12,1015.0,1016.2,24.0,19.4,16.5,063,99,004,0.0,012
43057,2020,12,21,12,1013.8,1015.0,23.6,19.4,16.8,065,99,004,0.0,012
43057,2020,12,22,12,1012.5,1013.7,22.8,19.4,17.3,071,32,006,0.0,006
43057,2020,12,23,12,1011.1,1012.3,21.8,19.4,18.0,079,00,000,0.0,012
43057,2020,12,24,12,1010.1,1011.3,21.6,19.2,18.1,080,00,000,0.0,008
43057,2020,12,25,12,1010.3,1011.5,23.6,20.2,18.2,072,32,006,0.0,006
43057,2020,12,26,12,1011.8,1013.0,24.2,22.2,21.2,083,00,000,0.0,008
43057,2020,12,27,12,1012.5,1013.7,23.6,21.4,20.4,084,00,000,0.0,008
43057,2020,12,28,12,1012.2,1013.4,21.0,15.4,10.8,052,00,000,0.0,008
43057,2020,12,29,12,1011.0,1012.2,19.2,16.6,14.8,075,00,000,0.0,008
43057,2020,12,30,12,1011.4,1012.6,20.4,18.6,17.5,083,00,000,0.0,006
43057,2020,12,31,12,1010.7,1011.9,23.2,21.0,19.8,081,99,004,0.0,006
43057,2020,12,1,24,1013.4,1014.6,31.2,25.8,23.4,063,00,000,0.0,   
43057,2020,12,2,24,1012.4,1013.6,30.6,25.2,22.7,063,00,000,0.0,   
43057,2020,12,3,24,1012.1,1013.3,31.4,22.6,17.7,044,00,000,0.0,   
43057,2020,12,4,24,1011.0,1012.2,30.4,23.0,19.1,051,00,000,0.0,   
43057,2020,12,5,24,1011.2,1012.4,30.0,21.0,15.4,041,00,000,0.0,   
43057,2020,12,6,24,1012.6,1013.8,30.4,21.4,16.0,042,00,000,0.0,   
43057,2020,12,7,24,1013.6,1014.8,31.2,21.0,14.5,036,07,006,0.0,   
43057,2020,12,8,24,1013.3,1014.5,33.4,23.0,17.2,038,00,000,0.0,   
43057,2020,12,9,24,1012.3,1013.5,29.4,22.4,18.6,052,00,000,0.0,   
43057,2020,12,10,24,1011.7,1012.9,31.0,25.0,22.2,060,00,000,0.0,   
43057,2020,12,11,24,1012.6,1013.8,24.6,23.2,22.6,090,00,000,1.4,   
43057,2020,12,12,24,1011.6,1012.8,26.4,23.0,21.3,074,00,000,0.0,   
43057,2020,12,13,24,1011.3,1012.5,27.2,22.6,20.2,065,00,000,0.0,   
43057,2020,12,15,24,1012.2,1013.4,28.0,24.0,22.1,070,00,000,0.0,   
43057,2020,12,16,24,1014.0,1015.2,28.0,24.0,22.1,070,00,000,0.0,   
43057,2020,12,17,24,1013.4,1014.6,28.4,23.2,20.5,063,00,000,0.0,   
43057,2020,12,18,24,1013.7,1014.9,27.4,21.4,18.0,056,00,000,0.0,   
43057,2020,12,19,24,1014.0,1015.2,29.4,21.4,16.7,046,00,000,0.0,   
43057,2020,12,20,24,1014.5,1015.7,29.0,21.0,16.1,046,00,000,0.0,   
43057,2020,12,21,24,1013.6,1014.8,28.0,18.8,12.2,038,00,000,0.0,   
43057,2020,12,22,24,1012.6,1013.8,28.0,19.2,13.1,040,00,000,0.0,   
43057,2020,12,23,24,1011.4,1012.6,26.4,19.4,14.8,049,00,000,0.0,   
43057,2020,12,24,24,1010.3,1011.5,27.4,20.4,16.1,050,00,000,0.0,   
43057,2020,12,25,24,1011.3,1012.5,28.0,21.0,16.8,051,07,004,0.0,   
43057,2020,12,26,24,1012.5,1013.7,27.6,20.8,16.7,051,00,000,0.0,   
43057,2020,12,27,24,1012.7,1013.9,27.4,22.4,19.7,063,00,000,0.0,   
43057,2020,12,28,24,1013.1,1014.3,27.4,18.4,11.8,038,00,000,0.0,   
43057,2020,12,29,24,1011.2,1012.4,26.0,17.6,11.2,040,00,000,0.0,   
43057,2020,12,30,24,1011.6,1012.8,26.4,21.0,17.9,059,00,000,0.0,   
43057,2020,12,31,24,1011.5,1012.7,28.0,21.8,18.3,056,09,006,0.0,   
43057,2020,12,1,48,1010.0,1011.2,30.0,28.0,27.2,085,32,004,0.0,020
43057,2020,12,2,48,1008.0,1009.2,29.6,26.4,25.1,077,34,006,0.0,016
43057,2020,12,3,48,1008.6,1009.8,29.6,24.2,21.6,062,29,006,0.0,018
43057,2020,12,4,48,1007.6,1008.8,30.0,23.2,19.6,054,00,000,0.0,016
43057,2020,12,5,48,1007.8,1009.0,29.6,23.6,20.6,058,00,000,0.0,014
43057,2020,12,6,48,1009.8,1011.0,29.6,24.2,21.6,062,29,006,0.0,018
43057,2020,12,7,48,1010.5,1011.7,30.6,23.8,20.4,054,00,000,0.0,020
43057,2020,12,8,48,1010.6,1011.8,29.8,25.2,23.1,067,00,000,0.0,020
43057,2020,12,9,48,1008.4,1009.6,30.4,25.6,23.5,067,00,000,0.0,014
43057,2020,12,10,48,1008.2,1009.4,29.6,27.2,26.2,082,00,000,0.0,014
43057,2020,12,12,48,1008.7,1009.9,27.2,24.2,22.8,077,00,000,0.0,010
43057,2020,12,13,48,1007.8,1009.0,25.6,23.4,22.3,082,00,000,0.0,006
43057,2020,12,14,48,1009.0,1010.2,26.0,22.8,21.2,075,00,000,6.2,010
43057,2020,12,15,48,1010.7,1011.9,26.6,24.0,22.8,080,34,006,0.0,010
43057,2020,12,16,48,1010.6,1011.8,27.0,24.4,23.2,080,34,004,0.0,012
43057,2020,12,17,48,1010.5,1011.7,27.4,24.8,23.6,080,29,004,0.0,012
43057,2020,12,18,48,1010.7,1011.9,28.0,24.2,22.4,072,00,000,0.0,012
43057,2020,12,19,48,1010.7,1011.9,29.6,21.8,17.3,048,00,000,0.0,010
43057,2020,12,20,48,1011.0,1012.2,28.8,20.8,15.9,046,00,000,0.0,012
43057,2020,12,21,48,1009.2,1010.4,28.2,20.0,14.7,044,00,000,0.0,018
43057,2020,12,22,48,1008.7,1009.9,28.4,22.4,19.2,057,00,000,0.0,016
43057,2020,12,23,48,1007.4,1008.6,28.0,22.2,19.0,058,00,000,0.0,016
43057,2020,12,24,48,1006.4,1007.6,27.4,23.4,21.4,070,32,006,0.0,016
43057,2020,12,25,48,1007.6,1008.8,29.8,24.6,22.1,064,00,000,0.0,016
43057,2020,12,26,48,1009.0,1010.2,29.0,23.6,20.9,062,00,000,0.0,014
43057,2020,12,27,48,1008.8,1010.0,27.2,23.2,21.2,070,34,008,0.0,012
43057,2020,12,28,48,1008.7,1009.9,25.4,18.4,13.5,048,34,014,0.0,018
43057,2020,12,29,48,1008.3,1009.5,26.0,22.0,19.9,069,34,006,0.0,010
43057,2020,12,30,48,1008.3,1009.5,26.0,22.8,21.2,075,32,006,0.0,008
43057,2020,12,31,48,1007.7,1008.9,29.6,25.4,23.5,070,00,000,0.0,010
43057,2021,1,1,12,1011.0,1012.2,24.0,22.8,22.2,090,00,000,0.0,006
43057,2021,1,2,12,1012.4,1013.6,24.6,23.2,22.5,088,00,000,0.0,006
43057,2021,1,3,12,1010.6,1011.8,23.2,21.6,20.8,086,00,000,0.0,008
43057,2021,1,4,12,1010.0,1011.2,23.2,21.0,19.8,081,00,000,0.0,008
43057,2021,1,5,12,1011.7,1012.9,23.0,18.4,15.3,062,00,000,0.0,008
43057,2021,1,6,12,1011.4,1012.6,22.0,18.4,15.9,069,00,000,0.0,008
43057,2021,1,7,12,1009.7,1010.9,22.4,20.4,19.3,083,00,000,0.0,008
43057,2021,1,8,12,1009.0,1010.2,24.0,22.8,22.2,090,00,000,0.2,008
43057,2021,1,9,12,1009.4,1010.6,24.4,23.2,22.6,090,00,000,0.0,006
43057,2021,1,10,12,1009.1,1010.3,24.4,23.4,22.9,091,00,000,0.4,002
43057,2021,1,11,12,1010.2,1011.4,24.4,23.6,23.1,091,00,000,0.0,006
43057,2021,1,12,12,1011.5,1012.7,24.4,23.4,22.9,091,00,000,0.0,010
43057,2021,1,13,12,1011.4,1012.6,24.4,23.2,22.6,090,00,000,0.0,006
43057,2021,1,15,12,1009.9,1011.1,23.0,22.0,21.5,091,00,000,0.0,008
43057,2021,1,16,12,1009.2,1010.4,20.2,18.4,17.3,083,00,000,0.0,006
43057,2021,1,17,12,1009.1,1010.3,22.6,21.8,21.4,093,00,000,0.0,010
43057,2021,1,18,12,1011.4,1012.6,23.4,22.2,21.6,090,00,000,0.0,010
43057,2021,1,19,12,1011.5,1012.7,22.4,20.2,18.9,081,00,000,0.0,012
43057,2021,1,20,12,1012.3,1013.5,22.4,20.6,19.6,084,00,000,0.0,008
43057,2021,1,21,12,1012.6,1013.8,22.4,19.2,17.2,072,00,000,0.0,008
43057,2021,1,22,12,1012.6,1013.8,21.0,20.0,19.4,094,00,000,0.0,006
43057,2021,1,23,12,1011.6,1012.8,23.8,19.0,15.9,061,00,000,0.0,006
43057,2021,1,24,12,1012.6,1013.8,21.6,20.2,19.4,087,00,000,0.0,010
43057,2021,1,25,12,1013.0,1014.2,20.0,17.0,14.9,072,00,000,0.0,006
43057,2021,1,26,12,1012.6,1013.8,19.4,17.4,16.1,081,00,000,0.0,006
43057,2021,1,27,12,1012.2,1013.4,19.4,18.4,17.8,090,00,000,0.0,006
43057,2021,1,28,12,1012.7,1013.9,19.0,17.4,16.3,084,00,000,0.0,006
43057,2021,1,29,12,1013.2,1014.4,18.8,17.4,14.7,086,00,000,0.0,008
43057,2021,1,30,12,1012.7,1013.9,20.4,19.6,19.1,092,00,000,0.0,006
43057,2021,1,31,12,1012.8,1014.0,22.0,19.0,17.1,074,00,000,0.0,012
43057,2021,1,1,24,1011.3,1012.5,27.4,23.0,20.8,067,00,000,0.0,   
43057,2021,1,2,24,1012.9,1014.1,27.4,24.4,23.0,077,00,000,0.0,   
43057,2021,1,3,24,1011.0,1012.2,27.0,22.8,20.6,068,00,000,0.0,   
43057,2021,1,4,24,1010.2,1011.4,26.0,21.2,18.5,063,00,000,0.0,   
43057,2021,1,5,24,1011.7,1012.9,26.0,20.6,17.4,059,00,000,0.0,   
43057,2021,1,6,24,1010.9,1012.1,26.4,22.6,20.6,071,00,000,0.0,   
43057,2021,1,7,24,1009.0,1010.2,26.6,21.6,18.9,063,00,000,0.0,   
43057,2021,1,8,24,1009.2,1010.4,26.4,24.4,23.5,084,00,000,0.0,   
43057,2021,1,9,24,1009.3,1010.5,28.4,24.4,22.5,071,00,000,0.0,   
43057,2021,1,10,24,1010.2,1011.4,29.4,24.2,21.7,063,00,000,0.0,   
43057,2021,1,11,24,1011.3,1012.5,31.4,25.8,23.3,062,00,000,0.0,   
43057,2021,1,12,24,1012.0,1013.2,30.4,22.6,18.3,048,00,000,0.0,   
43057,2021,1,13,24,1011.2,1012.4,29.6,24.2,21.6,062,00,000,0.0,   
43057,2021,1,14,24,1010.8,1012.0,30.0,22.8,18.9,052,00,000,0.0,   
43057,2021,1,15,24,1010.2,1011.4,27.4,23.0,20.8,067,00,000,0.0,   
43057,2021,1,16,24,1008.9,1010.1,28.4,19.6,13.7,040,00,000,0.0,   
43057,2021,1,17,24,1009.5,1010.7,28.2,21.6,17.8,053,34,004,0.0,   
43057,2021,1,18,24,1011.8,1013.0,27.4,22.4,19.7,063,00,000,0.0,   
43057,2021,1,19,24,1012.3,1013.5,29.0,21.6,17.3,049,00,000,0.0,   
43057,2021,1,20,24,1012.9,1014.1,28.4,20.4,15.4,045,14,004,0.0,   
43057,2021,1,21,24,1012.6,1013.8,28.0,20.8,16.4,049,00,000,0.0,   
43057,2021,1,22,24,1012.0,1013.2,27.4,21.0,17.2,054,09,004,0.0,   
43057,2021,1,23,24,1012.3,1013.5,28.0,21.8,18.3,056,00,000,0.0,   
43057,2021,1,24,24,1013.2,1014.4,28.0,21.2,17.4,052,00,000,0.0,   
43057,2021,1,25,24,1013.8,1015.0,27.4,20.4,16.1,050,00,000,0.0,   
43057,2021,1,26,24,1013.1,1014.3,26.0,19.8,15.9,054,00,000,0.0,   
43057,2021,1,27,24,1012.7,1013.9,26.4,20.6,17.1,057,00,000,0.0,   
43057,2021,1,28,24,1013.2,1014.4,27.4,20.6,16.5,051,00,000,0.0,   
43057,2021,1,29,24,1013.9,1015.1,26.6,19.8,15.5,050,00,000,0.0,   
43057,2021,1,30,24,1013.3,1014.5,27.4,20.8,16.9,053,00,000,0.0,   
43057,2021,1,31,24,1013.9,1015.1,27.0,19.0,13.5,043,00,000,0.0,   
43057,2021,1,1,48,1008.4,1009.6,28.6,25.8,24.6,079,00,000,0.0,006
43057,2021,1,2,48,1009.3,1010.5,25.6,22.8,21.4,078,32,008,0.0,006
43057,2021,1,3,48,1007.4,1008.6,25.4,21.4,19.2,068,29,006,0.0,008
43057,2021,1,4,48,1007.8,1009.0,25.4,21.0,18.5,066,29,010,0.0,008
43057,2021,1,5,48,1008.5,1009.7,25.4,22.0,20.2,073,32,004,0.0,010
43057,2021,1,6,48,1007.4,1008.6,25.6,22.0,20.1,071,32,004,0.0,006
43057,2021,1,7,48,1005.3,1006.5,26.8,23.8,22.4,077,32,004,0.0,006
43057,2021,1,8,48,1005.7,1006.9,27.0,24.4,23.2,080,00,000,0.0,008
43057,2021,1,9,48,1006.0,1007.2,26.6,24.4,23.4,083,32,004,0.0,008
43057,2021,1,10,48,1006.4,1007.6,27.8,25.6,24.6,083,32,004,0.0,008
43057,2021,1,11,48,1008.2,1009.4,28.6,25.6,24.3,078,29,004,0.0,020
43057,2021,1,12,48,1008.3,1009.5,28.2,25.6,24.5,080,29,004,0.0,008
43057,2021,1,13,48,1008.0,1009.2,28.0,24.0,22.1,070,32,004,0.0,018
43057,2021,1,14,48,1007.0,1008.2,27.2,23.6,21.8,073,29,006,0.0,010
43057,2021,1,15,48,1007.6,1008.8,26.2,21.2,18.4,062,00,000,0.0,018
43057,2021,1,16,48,1006.2,1007.4,26.8,21.8,19.0,062,29,004,0.0,018
43057,2021,1,17,48,1007.3,1008.5,27.0,21.8,18.9,061,29,004,0.0,008
43057,2021,1,18,48,1008.3,1009.5,27.2,22.2,19.5,063,32,006,0.0,006
43057,2021,1,19,48,1008.8,1010.0,27.8,24.0,22.2,072,32,006,0.0,008
43057,2021,1,20,48,1010.2,1011.4,27.8,21.4,17.7,054,34,006,0.0,016
43057,2021,1,21,48,1009.6,1010.8,27.2,20.8,17.0,054,32,004,0.0,006
43057,2021,1,22,48,1008.0,1009.2,27.2,23.6,21.8,073,32,008,0.0,014
43057,2021,1,23,48,1008.4,1009.6,27.4,24.8,23.6,080,32,008,0.0,012
43057,2021,1,24,48,1010.3,1011.5,27.2,22.8,20.5,067,34,006,0.0,012
43057,2021,1,25,48,1010.5,1011.7,26.4,20.0,16.0,053,32,006,0.0,018
43057,2021,1,26,48,1009.7,1010.9,25.8,20.6,17.5,060,29,014,0.0,010
43057,2021,1,27,48,1009.5,1010.7,25.8,21.6,19.3,067,32,010,0.0,010
43057,2021,1,28,48,1010.1,1011.3,26.0,22.2,20.2,070,32,012,0.0,012
43057,2021,1,29,48,1011.2,1012.4,26.6,22.2,19.9,067,34,008,0.0,010
43057,2021,1,30,48,1010.0,1011.2,27.6,23.6,21.6,070,32,006,0.0,012
43057,2021,2,1,12,1014.9,1016.1,22.4,19.6,17.9,076,00,000,0.0,008
43057,2021,2,2,12,1015.4,1016.6,24.0,21.0,19.3,075,00,000,0.0,014
43057,2021,2,3,12,1014.0,1015.2,22.4,21.4,20.9,091,00,000,0.0,010
43057,2021,2,4,12,1013.5,1014.7,22.4,20.6,19.6,084,00,000,0.0,010
43057,2021,2,5,12,1014.1,1015.3,22.6,20.4,19.2,081,00,000,0.0,012
43057,2021,2,6,12,1013.1,1014.3,21.4,15.4,10.4,050,00,000,0.0,008
43057,2021,2,7,12,1013.5,1014.7,24.2,17.4,12.4,048,09,010,0.0,012
43057,2021,2,8,12,1014.6,1015.8,24.0,18.4,14.6,056,00,000,0.0,020
43057,2021,2,9,12,1013.3,1014.5,23.0,19.6,17.5,071,09,006,0.0,014
43057,2021,2,10,12,1011.7,1012.9,21.4,19.8,18.9,085,00,000,0.0,010
43057,2021,2,11,12,1010.7,1011.9,21.6,20.4,19.7,089,00,000,0.0,020
43057,2021,2,12,12,1011.0,1012.2,22.4,21.4,20.9,091,00,000,0.0,010
43057,2021,2,13,12,1012.1,1013.3,22.0,19.8,18.5,081,00,000,0.0,010
43057,2021,2,15,12,1012.1,1013.3,23.0,22.0,21.5,091,00,000,0.0,014
43057,2021,2,16,12,1011.7,1012.9,23.6,22.6,22.1,091,00,000,0.0,012
43057,2021,2,17,12,1012.1,1013.3,23.4,22.8,22.5,093,00,000,0.0,008
43057,2021,2,19,12,1013.3,1014.5,24.6,20.2,17.5,065,02,006,0.0,008
43057,2021,2,20,12,1013.7,1014.9,23.4,20.8,19.3,078,14,004,0.0,008
43057,2021,2,21,12,1013.5,1014.7,25.0,21.4,19.4,071,14,004,0.0,012
43057,2021,2,22,12,1013.8,1015.0,25.0,22.8,21.7,082,00,000,0.0,012
43057,2021,2,23,12,1012.9,1014.1,25.4,23.8,23.1,088,00,000,0.0,012
43057,2021,2,24,12,1010.5,1011.7,25.2,24.0,23.5,092,00,000,0.0,008
43057,2021,2,25,12,1011.3,1012.5,25.0,23.6,22.9,088,00,000,0.0,008
43057,2021,2,26,12,1010.9,1012.1,24.4,20.0,17.3,065,00,000,0.0,008
43057,2021,2,27,12,1009.6,1010.8,24.0,22.6,21.9,088,00,000,0.0,014
43057,2021,2,28,12,1009.1,1010.3,24.4,22.6,21.7,085,00,000,0.0,010
43057,2021,2,1,24,1015.4,1016.6,30.0,21.2,15.8,043,00,000,0.0,   
43057,2021,2,2,24,1015.3,1016.5,31.4,21.0,14.4,036,00,000,0.0,   
43057,2021,2,3,24,1014.2,1015.4,29.0,23.0,19.9,058,00,000,0.0,   
43057,2021,2,4,24,1014.0,1015.2,28.0,21.0,16.8,051,00,000,0.0,   
43057,2021,2,5,24,1014.4,1015.6,28.6,21.4,17.2,050,00,000,0.0,   
43057,2021,2,6,24,1013.4,1014.6,29.0,20.4,14.9,042,00,000,0.0,   
43057,2021,2,7,24,1014.1,1015.3,29.4,19.2,11.9,034,07,010,0.0,   
43057,2021,2,8,24,1014.7,1015.9,29.0,20.8,15.7,045,00,000,0.0,   
43057,2021,2,9,24,1013.7,1014.9,29.6,20.0,13.6,038,00,000,0.0,   
43057,2021,2,10,24,1011.7,1012.9,27.4,19.8,14.9,046,00,000,0.0,   
43057,2021,2,11,24,1010.4,1011.6,27.4,21.2,17.6,055,00,000,0.0,   
43057,2021,2,12,24,1011.7,1012.9,27.4,21.2,17.6,055,00,000,0.0,   
43057,2021,2,13,24,1012.5,1013.7,28.4,21.2,16.9,050,00,000,0.0,   
43057,2021,2,14,24,1013.4,1014.6,27.0,22.2,19.6,064,34,004,0.0,   
43057,2021,2,15,24,1012.3,1013.5,27.4,23.4,21.4,070,32,008,0.0,   
43057,2021,2,16,24,1012.5,1013.7,26.4,24.0,22.9,081,32,004,0.0,   
43057,2021,2,17,24,1011.8,1013.0,27.4,22.6,20.1,064,32,004,0.0,   
43057,2021,2,18,24,1011.4,1012.6,28.0,21.0,16.8,051,00,000,0.0,   
43057,2021,2,19,24,1013.7,1014.9,29.4,21.8,17.4,049,09,006,0.0,   
43057,2021,2,20,24,1013.9,1015.1,29.4,20.4,14.6,041,09,008,0.0,   
43057,2021,2,21,24,1013.6,1014.8,30.4,20.6,14.3,038,05,006,0.0,   
43057,2021,2,22,24,1013.9,1015.1,30.4,22.8,18.7,050,00,000,0.0,   
43057,2021,2,23,24,1013.0,1014.2,30.0,23.6,20.3,056,00,000,0.0,   
43057,2021,2,24,24,1011.1,1012.3,31.4,23.4,19.2,048,00,000,0.0,   
43057,2021,2,25,24,1012.6,1013.8,31.2,22.2,17.0,043,00,000,0.0,   
43057,2021,2,26,24,1011.7,1012.9,30.4,23.6,20.1,054,29,004,0.0,   
43057,2021,2,27,24,1010.3,1011.5,30.4,24.6,21.8,060,00,000,0.0,   
43057,2021,2,28,24,1009.5,1010.7,30.4,22.2,17.6,046,11,004,0.0,   
43057,2021,2,1,48,1011.5,1012.7,28.8,23.8,21.3,064,32,006,0.0,012
43057,2021,2,2,48,1011.4,1012.6,29.2,25.0,23.1,070,29,008,0.0,020
43057,2021,2,3,48,1010.6,1011.8,29.2,22.0,17.9,051,29,004,0.0,016
43057,2021,2,4,48,1010.5,1011.7,27.4,23.6,21.7,071,29,006,0.0,012
43057,2021,2,5,48,1010.4,1011.6,27.0,22.0,19.3,063,34,008,0.0,020
43057,2021,2,6,48,1009.3,1010.5,27.8,22.2,20.2,063,34,010,0.0,016
43057,2021,2,7,48,1010.3,1011.5,28.6,23.6,21.1,064,32,010,0.0,018
43057,2021,2,8,48,1010.4,1011.6,29.4,23.8,21.0,061,32,006,0.0,020
43057,2021,2,9,48,1009.2,1010.4,29.0,24.2,21.9,066,34,008,0.0,020
43057,2021,2,10,48,1008.4,1009.6,28.4,25.0,23.5,075,32,008,0.0,010
43057,2021,2,11,48,1006.6,1007.8,28.4,24.6,22.8,072,34,006,0.0,014
43057,2021,2,12,48,1008.0,1009.2,27.6,23.6,21.6,070,32,008,0.0,014
43057,2021,2,13,48,1009.5,1010.7,28.4,23.8,21.5,066,32,004,0.0,016
43057,2021,2,14,48,1009.3,1010.5,27.8,23.8,21.9,070,32,006,0.0,014
43057,2021,2,15,48,1008.6,1009.8,27.4,23.6,21.7,071,32,004,0.0,012
43057,2021,2,16,48,1008.4,1009.6,26.8,23.2,21.4,072,29,006,0.0,014
43057,2021,2,17,48,1007.7,1008.9,27.0,23.0,21.0,070,29,006,0.0,020
43057,2021,2,18,48,1008.1,1009.3,29.6,24.6,22.2,065,23,004,0.0,012
43057,2021,2,19,48,1010.6,1011.8,28.0,23.4,21.1,066,29,008,0.0,020
43057,2021,2,20,48,1010.2,1011.4,28.4,23.8,21.5,066,32,008,0.0,020
43057,2021,2,21,48,1009.1,1010.3,31.0,25.2,22.5,061,34,006,0.0,010
43057,2021,2,22,48,1009.5,1010.7,30.8,25.4,22.9,063,02,004,0.0,020
43057,2021,2,23,48,1008.0,1009.2,31.0,25.8,23.5,065,00,000,0.0,020
43057,2021,2,24,48,1007.3,1008.5,29.8,24.8,22.5,065,02,004,0.0,018
43057,2021,2,25,48,1008.2,1009.4,29.0,25.6,24.1,075,02,004,0.0,020
43057,2021,2,26,48,1007.4,1008.6,29.4,23.0,19.6,056,02,004,0.0,020
43057,2021,2,27,48,1006.3,1007.5,29.0,23.6,20.9,062,32,004,0.0,020
43057,2021,2,28,48,1006.4,1007.6,29.6,25.0,22.9,067,32,010,0.0,020
43057,2021,3,1,12,1011.2,1012.4,24.4,20.2,17.7,066,00,000,0.0,032
43057,2021,3,2,12,1012.6,1013.8,24.2,23.0,22.4,090,00,000,0.0,032
43057,2021,3,3,12,1011.0,1012.2,24.0,18.2,14.2,054,00,000,0.0,032
43057,2021,3,4,12,1010.3,1011.5,24.4,21.4,19.8,075,00,000,0.0,032
43057,2021,3,5,12,1011.9,1013.1,24.0,23.0,22.5,091,00,000,0.0,032
43057,2021,3,6,12,1013.2,1014.4,25.0,23.8,23.2,090,00,000,0.0,034
43057,2021,3,7,12,1012.0,1013.2,24.0,23.2,22.8,093,00,000,0.0,032
43057,2021,3,8,12,1011.7,1012.9,23.0,19.2,16.8,068,00,000,0.0,030
43057,2021,3,9,12,1011.9,1012.9,25.2,23.4,22.5,085,00,000,0.0,034
43057,2021,3,10,12,1012.7,1013.9,25.6,24.0,23.3,087,00,000,0.0,034
43057,2021,3,11,12,1011.7,1012.9,25.0,23.2,22.3,085,00,000,0.0,034
43057,2021,3,12,12,1013.1,1014.3,24.8,23.6,23.0,090,00,000,0.0,032
43057,2021,3,13,12,1013.0,1014.2,25.6,21.8,19.7,070,00,000,0.0,030
43057,2021,3,14,12,1010.5,1011.7,27.4,22.2,19.4,062,00,000,0.0,032
43057,2021,3,15,12,1010.0,1011.2,27.0,24.6,23.5,081,00,000,0.0,034
43057,2021,3,16,12,1010.6,1011.8,26.4,22.8,21.0,072,00,000,0.0,034
43057,2021,3,17,12,1009.8,1011.0,26.0,23.0,21.5,076,00,000,0.0,034
43057,2021,3,18,12,1009.5,1010.7,27.0,23.6,21.9,074,00,000,0.0,034
43057,2021,3,19,12,1010.5,1011.7,25.4,24.0,23.3,088,00,000,0.0,036
43057,2021,3,20,12,1009.6,1010.8,25.4,23.4,22.4,084,00,000,0.0,034
43057,2021,3,21,12,1008.3,1009.5,26.0,25.2,24.9,093,00,000,0.0,032
43057,2021,3,22,12,1010.5,1011.7,25.6,24.4,23.9,090,00,000,0.0,028
43057,2021,3,23,12,1011.0,1012.2,26.0,23.8,22.8,082,00,000,0.0,030
43057,2021,3,24,12,1011.0,1012.2,27.4,22.0,19.0,060,00,000,0.0,030
43057,2021,3,26,12,1009.2,1010.4,27.0,23.8,22.3,075,00,000,0.0,032
43057,2021,3,27,12,1008.1,1009.3,26.4,22.6,20.6,071,00,000,0.0,034
43057,2021,3,28,12,1008.3,1009.5,27.8,25.4,24.3,082,00,000,0.0,032
43057,2021,3,29,12,1008.6,1009.8,27.0,25.6,25.0,089,00,000,0.0,034
43057,2021,3,30,12,1009.3,1010.5,27.2,26.0,25.5,090,00,000,0.0,030
43057,2021,3,31,12,1007.7,1008.9,25.8,24.6,24.1,090,00,000,0.0,034
43057,2021,3,1,24,1012.2,1013.4,31.4,23.0,18.4,046,00,000,0.0,   
43057,2021,3,2,24,1013.1,1014.3,31.4,25.0,22.0,057,00,000,0.0,   
43057,2021,3,3,24,1011.3,1012.5,32.0,21.0,13.9,033,00,000,0.0,   
43057,2021,3,4,24,1011.0,1012.2,33.0,24.4,20.1,047,00,000,0.0,   
43057,2021,3,5,24,1012.7,1013.9,32.0,20.6,13.0,031,00,000,0.0,   
43057,2021,3,6,24,1013.8,1015.0,31.0,26.4,24.4,068,00,000,0.0,   
43057,2021,3,7,24,1012.5,1013.7,31.0,21.2,15.1,038,00,000,0.0,   
43057,2021,3,8,24,1012.4,1013.6,31.4,23.4,19.2,048,00,000,0.0,   
43057,2021,3,9,24,1012.3,1013.5,30.4,22.0,17.2,045,00,000,0.0,   
43057,2021,3,10,24,1012.6,1013.8,31.0,23.6,19.8,051,00,000,0.0,   
43057,2021,3,11,24,1012.3,1013.5,31.0,27.0,25.4,072,00,000,0.0,   
